Time	CellId	RNTI	BWPId	SINR(dB)
2.25343	1	10	0	-10.6082
2.25596	1	10	0	-10.0615
2.25661	1	6	0	-8.23957
2.25943	1	6	0	-9.1265
2.26193	1	6	0	-9.85339
2.26257	1	2	0	32.3646
2.27357	1	1	0	38.5301
2.27964	1	8	0	-8.0256
2.28246	1	8	0	-8.089
2.28357	1	9	0	-4.73165
2.28361	1	4	0	14.2755
2.28496	1	8	0	-9.10792
2.28561	1	7	0	-7.76253
2.28643	1	4	0	15.2558
2.28643	1	9	0	-14.9124
2.28846	1	7	0	-9.78042
2.28896	1	9	0	-2.15485
2.29093	1	7	0	-8.45859
2.30057	1	3	0	8.66177
2.30261	1	10	0	-15.2506
2.30268	1	5	0	-5.29472
2.30343	1	3	0	13.3486
2.30546	1	5	0	-8.40553
2.30546	1	10	0	-26.3336
2.30793	1	10	0	-13.5284
2.31043	1	10	0	-13.3415
2.31061	1	6	0	-8.71549
2.31343	1	6	0	-8.85501
2.31596	1	6	0	-9.46426
2.31657	1	2	0	31.9971
2.33257	1	1	0	38.315
2.34264	1	8	0	-7.07794
2.34546	1	8	0	-7.52231
2.34761	1	7	0	-8.55801
2.34764	1	4	0	13.4339
2.35046	1	4	0	2.40174
2.35046	1	7	0	-16.2053
2.35296	1	4	0	11.2059
2.35296	1	7	0	-22.2093
2.35457	1	9	0	-6.78159
2.35546	1	7	0	-8.72608
2.35736	1	9	0	-4.38921
2.35957	1	3	0	7.20423
2.36239	1	3	0	9.11243
2.36261	1	5	0	-4.98164
2.36489	1	3	0	10.4181
2.36546	1	5	0	-5.56898
2.36661	1	10	0	-14.3209
2.36664	1	2	0	32.7048
2.36946	1	10	0	-13.015
2.36964	1	6	0	-10.5747
2.37196	1	10	0	-12.8277
2.37239	1	6	0	-11.0288
2.37446	1	10	0	-12.593
2.37493	1	6	0	-11.8657
2.37743	1	6	0	-11.908
2.38357	1	1	0	38.4692
2.39361	1	8	0	-7.87815
2.39646	1	8	0	-7.67783
2.40157	1	4	0	9.73516
2.40257	1	9	0	-8.12335
2.40446	1	4	0	10.8727
2.40461	1	7	0	-10.376
2.40546	1	9	0	-5.95223
2.40696	1	4	0	10.9361
2.40746	1	7	0	-11.2316
2.40993	1	7	0	-6.87776
2.41357	1	3	0	6.58242
2.41643	1	3	0	10.2748
2.41764	1	6	0	-9.61998
2.41861	1	5	0	-4.35054
