% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
0.6395	1	0	0	2	64	0	1	4	1	15	1	0	26	1862
0.6395	1	0	0	1	64	0	1	5	1	14	1	0	26	1862
0.6405	1	0	0	4	64	1	1	1	1	14	1	0	22	1423
0.6405	1	0	0	3	64	1	1	2	2	14	1	0	0	172
0.6405	1	0	0	2	64	1	1	4	1	13	1	0	26	1862
0.6405	1	0	0	1	64	1	1	5	1	15	1	0	26	1862
0.6415	1	0	0	4	64	2	1	1	1	13	1	0	22	1423
0.6415	1	0	0	3	64	2	1	2	2	11	1	0	0	172
0.6415	1	0	0	2	64	2	1	4	1	14	1	0	26	1862
0.6415	1	0	0	1	64	2	1	5	1	13	1	0	26	1862
0.6425	1	0	0	4	64	3	1	1	1	12	1	0	18	1006
0.6425	1	0	0	3	64	3	1	2	2	13	1	0	0	172
0.6425	1	0	0	2	64	3	1	4	1	15	1	0	26	1862
0.6425	1	0	0	1	64	3	1	5	1	14	1	0	26	1862
0.6435	1	0	0	4	64	4	1	1	1	11	1	0	20	1203
0.6435	1	0	0	3	64	4	1	2	2	12	1	0	0	172
0.6435	1	0	0	2	64	4	1	4	1	13	1	0	26	1862
0.6435	1	0	0	1	64	4	1	5	1	15	1	0	26	1862
0.6445	1	0	0	4	64	5	1	1	1	15	1	0	20	1203
0.6445	1	0	0	3	64	5	1	2	2	15	1	0	0	172
0.6445	1	0	0	2	64	5	1	4	1	14	1	0	26	1862
0.6445	1	0	0	1	64	5	1	5	1	13	1	0	26	1862
0.6455	1	0	0	4	64	6	1	1	1	14	1	0	18	1006
0.6455	1	0	0	3	64	6	1	2	2	14	1	0	0	172
0.6455	1	0	0	2	64	6	1	4	1	15	1	0	26	1862
0.6455	1	0	0	1	64	6	1	5	1	14	1	0	26	1862
0.6465	1	0	0	4	64	7	1	1	1	13	1	0	20	1203
0.6465	1	0	0	3	64	7	1	2	2	11	1	0	0	172
0.6465	1	0	0	2	64	7	1	4	1	13	1	0	26	1862
0.6465	1	0	0	1	64	7	1	5	1	15	1	0	26	1862
0.6475	1	0	0	4	64	8	1	1	1	15	1	0	18	1006
0.6475	1	0	0	3	64	8	1	2	2	13	1	0	0	172
0.6475	1	0	0	2	64	8	1	4	1	14	1	0	26	1862
0.6475	1	0	0	1	64	8	1	5	1	13	1	0	26	1862
0.6485	1	0	0	4	64	9	1	1	1	14	1	0	22	1423
0.6485	1	0	0	3	64	9	1	2	2	12	1	0	0	172
0.6485	1	0	0	2	64	9	1	4	1	15	1	0	26	1862
0.6485	1	0	0	1	64	9	1	5	1	14	1	0	26	1862
0.6495	1	0	0	4	65	0	1	1	1	13	1	0	18	1006
0.6495	1	0	0	3	65	0	1	2	2	15	1	0	0	172
0.6495	1	0	0	2	65	0	1	4	1	13	1	0	26	1862
0.6495	1	0	0	1	65	0	1	5	1	15	1	0	26	1862
0.6505	1	0	0	4	65	1	1	1	1	15	1	0	20	1203
0.6505	1	0	0	3	65	1	1	2	2	14	1	0	0	172
0.6505	1	0	0	2	65	1	1	4	1	14	1	0	26	1862
0.6505	1	0	0	1	65	1	1	5	1	13	1	0	26	1862
0.6515	1	0	0	4	65	2	1	1	1	14	1	0	22	1423
0.6515	1	0	0	3	65	2	1	2	2	11	1	0	0	172
0.6515	1	0	0	2	65	2	1	4	1	15	1	0	26	1862
0.6515	1	0	0	1	65	2	1	5	1	14	1	0	26	1862
0.6525	1	0	0	4	65	3	1	1	1	13	1	0	18	1006
0.6525	1	0	0	3	65	3	1	2	2	13	1	0	0	172
0.6525	1	0	0	2	65	3	1	4	1	13	1	0	26	1862
0.6525	1	0	0	1	65	3	1	5	1	15	1	0	26	1862
0.6535	1	0	0	4	65	4	1	1	1	15	1	0	20	1203
0.6535	1	0	0	3	65	4	1	2	2	12	1	0	0	172
0.6535	1	0	0	2	65	4	1	4	1	14	1	0	26	1862
0.6535	1	0	0	1	65	4	1	5	1	13	1	0	26	1862
0.6545	1	0	0	4	65	5	1	1	1	14	1	0	20	1203
0.6545	1	0	0	3	65	5	1	2	2	15	1	0	0	172
0.6545	1	0	0	2	65	5	1	4	1	15	1	0	26	1862
0.6545	1	0	0	1	65	5	1	5	1	14	1	0	26	1862
0.6555	1	0	0	4	65	6	1	1	1	13	1	0	20	1203
0.6555	1	0	0	3	65	6	1	2	2	14	1	0	0	172
0.6555	1	0	0	2	65	6	1	4	1	13	1	0	26	1862
0.6555	1	0	0	1	65	6	1	5	1	15	1	0	26	1862
0.6565	1	0	0	4	65	7	1	1	1	15	1	0	20	1203
0.6565	1	0	0	3	65	7	1	2	2	11	1	0	0	172
0.6565	1	0	0	2	65	7	1	4	1	14	1	0	26	1862
0.6565	1	0	0	1	65	7	1	5	1	13	1	0	26	1862
0.6575	1	0	0	4	65	8	1	1	1	14	1	0	22	1423
0.6575	1	0	0	3	65	8	1	2	2	13	1	0	0	172
0.6575	1	0	0	2	65	8	1	4	1	15	1	0	26	1862
0.6575	1	0	0	1	65	8	1	5	1	14	1	0	26	1862
0.6585	1	0	0	4	65	9	1	1	1	13	1	0	20	1203
0.6585	1	0	0	3	65	9	1	2	2	12	1	0	0	172
0.6585	1	0	0	2	65	9	1	4	1	13	1	0	26	1862
0.6585	1	0	0	1	65	9	1	5	1	15	1	0	26	1862
0.6595	1	0	0	4	66	0	1	1	1	15	1	0	20	1203
0.6595	1	0	0	3	66	0	1	2	2	15	1	0	0	172
0.6595	1	0	0	2	66	0	1	4	1	14	1	0	26	1862
0.6595	1	0	0	1	66	0	1	5	1	13	1	0	26	1862
0.6605	1	0	0	4	66	1	1	1	1	12	1	0	18	1006
0.6605	1	0	0	3	66	1	1	2	2	14	1	0	0	172
0.6605	1	0	0	2	66	1	1	4	1	15	1	0	26	1862
0.6605	1	0	0	1	66	1	1	5	1	14	1	0	26	1862
0.6615	1	0	0	4	66	2	1	1	1	13	1	0	22	1423
0.6615	1	0	0	3	66	2	1	2	2	11	1	0	0	172
0.6615	1	0	0	2	66	2	1	4	1	13	1	0	26	1862
0.6615	1	0	0	1	66	2	1	5	1	15	1	0	26	1862
0.6625	1	0	0	4	66	3	1	1	1	14	1	0	18	1006
0.6625	1	0	0	3	66	3	1	2	2	13	1	0	0	172
0.6625	1	0	0	2	66	3	1	4	1	14	1	0	26	1862
0.6625	1	0	0	1	66	3	1	5	1	13	1	0	26	1862
0.6635	1	0	0	4	66	4	1	1	1	12	1	0	20	1203
0.6635	1	0	0	3	66	4	1	2	2	12	1	0	0	172
0.6635	1	0	0	2	66	4	1	4	1	15	1	0	26	1862
0.6635	1	0	0	1	66	4	1	5	1	14	1	0	24	1642
0.6645	1	0	0	4	66	5	1	1	1	15	1	0	22	1423
0.6645	1	0	0	3	66	5	1	2	2	15	1	0	0	172
0.6645	1	0	0	2	66	5	1	4	1	13	1	0	26	1862
0.6645	1	0	0	1	66	5	1	5	1	15	1	0	24	1642
0.6655	1	0	0	4	66	6	1	1	1	14	1	0	20	1203
0.6655	1	0	0	3	66	6	1	2	2	14	1	0	0	172
0.6655	1	0	0	2	66	6	1	4	1	14	1	0	26	1862
0.6655	1	0	0	1	66	6	1	5	1	13	1	0	26	1862
0.6665	1	0	0	4	66	7	1	1	1	13	1	0	20	1203
0.6665	1	0	0	3	66	7	1	2	2	11	1	0	0	172
0.6665	1	0	0	2	66	7	1	4	1	15	1	0	26	1862
0.6665	1	0	0	1	66	7	1	5	1	14	1	0	26	1862
0.6675	1	0	0	4	66	8	1	1	1	12	1	0	20	1203
0.6675	1	0	0	3	66	8	1	2	2	13	1	0	0	172
0.6675	1	0	0	2	66	8	1	4	1	13	1	0	26	1862
0.6675	1	0	0	1	66	8	1	5	1	15	1	0	26	1862
0.6685	1	0	0	4	66	9	1	1	1	14	1	0	20	1203
0.6685	1	0	0	3	66	9	1	2	2	12	1	0	0	172
0.6685	1	0	0	2	66	9	1	4	1	14	1	0	26	1862
0.6685	1	0	0	1	66	9	1	5	1	12	1	0	24	1642
0.6695	1	0	0	4	67	0	1	1	1	15	1	0	18	1006
0.6695	1	0	0	3	67	0	1	2	2	15	1	0	0	172
0.6695	1	0	0	2	67	0	1	4	1	15	1	0	26	1862
0.6695	1	0	0	1	67	0	1	5	1	14	1	0	26	1862
0.6705	1	0	0	4	67	1	1	1	1	11	1	0	18	1006
0.6705	1	0	0	3	67	1	1	2	2	14	1	0	0	172
0.6705	1	0	0	2	67	1	1	4	1	13	1	0	26	1862
0.6705	1	0	0	1	67	1	1	5	1	15	1	0	26	1862
0.6715	1	0	0	4	67	2	1	1	1	14	1	0	20	1203
0.6715	1	0	0	3	67	2	1	2	2	11	1	0	0	172
0.6715	1	0	0	2	67	2	1	4	1	14	1	0	26	1862
0.6715	1	0	0	1	67	2	1	5	1	13	1	0	26	1862
0.6725	1	0	0	4	67	3	1	1	1	15	1	0	20	1203
0.6725	1	0	0	3	67	3	1	2	2	13	1	0	0	172
0.6725	1	0	0	2	67	3	1	4	1	15	1	0	26	1862
0.6725	1	0	0	1	67	3	1	5	1	14	1	0	26	1862
0.6735	1	0	0	4	67	4	1	1	1	13	1	0	20	1203
0.6735	1	0	0	3	67	4	1	2	2	12	1	0	0	172
0.6735	1	0	0	2	67	4	1	4	1	13	1	0	26	1862
0.6735	1	0	0	1	67	4	1	5	1	15	1	0	26	1862
0.6745	1	0	0	4	67	5	1	1	1	14	1	0	22	1423
0.6745	1	0	0	3	67	5	1	2	2	15	1	0	0	172
0.6745	1	0	0	2	67	5	1	4	1	14	1	0	26	1862
0.6745	1	0	0	1	67	5	1	5	1	13	1	0	26	1862
0.6755	1	0	0	4	67	6	1	1	1	15	1	0	20	1203
0.6755	1	0	0	3	67	6	1	2	2	14	1	0	0	172
0.6755	1	0	0	2	67	6	1	4	1	15	1	0	26	1862
0.6755	1	0	0	1	67	6	1	5	1	14	1	0	26	1862
0.6765	1	0	0	4	67	7	1	1	1	13	1	0	20	1203
0.6765	1	0	0	3	67	7	1	2	2	11	1	0	0	172
0.6765	1	0	0	2	67	7	1	4	1	13	1	0	26	1862
0.6765	1	0	0	1	67	7	1	5	1	15	1	0	26	1862
0.6775	1	0	0	4	67	8	1	1	1	12	1	0	18	1006
0.6775	1	0	0	3	67	8	1	2	2	13	1	0	0	172
0.6775	1	0	0	2	67	8	1	4	1	14	1	0	26	1862
0.6775	1	0	0	1	67	8	1	5	1	13	1	0	26	1862
0.6785	1	0	0	4	67	9	1	1	1	15	1	0	20	1203
0.6785	1	0	0	3	67	9	1	2	2	12	1	0	0	172
0.6785	1	0	0	2	67	9	1	4	1	15	1	0	26	1862
0.6785	1	0	0	1	67	9	1	5	1	14	1	0	26	1862
0.6795	1	0	0	4	68	0	1	1	1	14	1	0	18	1006
0.6795	1	0	0	3	68	0	1	2	2	15	1	0	0	172
0.6795	1	0	0	2	68	0	1	4	1	13	1	0	26	1862
0.6795	1	0	0	1	68	0	1	5	1	15	1	0	26	1862
0.6805	1	0	0	4	68	1	1	1	1	13	1	0	18	1006
0.6805	1	0	0	3	68	1	1	2	2	14	1	0	0	172
0.6805	1	0	0	2	68	1	1	4	1	14	1	0	26	1862
0.6805	1	0	0	1	68	1	1	5	1	13	1	0	26	1862
0.6815	1	0	0	4	68	2	1	1	1	12	1	0	18	1006
0.6815	1	0	0	3	68	2	1	2	2	11	1	0	0	172
0.6815	1	0	0	2	68	2	1	4	1	15	1	0	26	1862
0.6815	1	0	0	1	68	2	1	5	1	14	1	0	26	1862
0.6825	1	0	0	4	68	3	1	1	1	14	1	0	20	1203
0.6825	1	0	0	3	68	3	1	2	2	13	1	0	0	172
0.6825	1	0	0	2	68	3	1	4	1	13	1	0	26	1862
0.6825	1	0	0	1	68	3	1	5	1	15	1	0	26	1862
0.6835	1	0	0	4	68	4	1	1	1	15	1	0	13	699
0.6835	1	0	0	3	68	4	1	2	2	12	1	0	0	172
0.6835	1	0	0	2	68	4	1	4	1	14	1	0	26	1862
0.6835	1	0	0	1	68	4	1	5	1	13	1	0	26	1862
0.6845	1	0	0	4	68	5	1	1	1	12	1	0	20	1203
0.6845	1	0	0	3	68	5	1	2	2	15	1	0	0	172
0.6845	1	0	0	2	68	5	1	4	1	15	1	0	26	1862
0.6845	1	0	0	1	68	5	1	5	1	14	1	0	26	1862
0.6855	1	0	0	4	68	6	1	1	1	13	1	0	18	1006
0.6855	1	0	0	3	68	6	1	2	2	14	1	0	0	172
0.6855	1	0	0	2	68	6	1	4	1	13	1	0	26	1862
0.6855	1	0	0	1	68	6	1	5	1	15	1	0	26	1862
0.6865	1	0	0	4	68	7	1	1	1	15	1	0	18	1006
0.6865	1	0	0	3	68	7	1	2	2	11	1	0	0	172
0.6865	1	0	0	2	68	7	1	4	1	14	1	0	26	1862
0.6865	1	0	0	1	68	7	1	5	1	13	1	0	26	1862
0.6875	1	0	0	4	68	8	1	1	1	14	1	0	13	699
0.6875	1	0	0	3	68	8	1	2	2	13	1	0	0	172
0.6875	1	0	0	2	68	8	1	4	1	15	1	0	26	1862
0.6875	1	0	0	1	68	8	1	5	1	14	1	0	26	1862
0.6885	1	0	0	4	68	9	1	1	1	13	1	0	18	1006
0.6885	1	0	0	3	68	9	1	2	2	12	1	0	0	172
0.6885	1	0	0	2	68	9	1	4	1	13	1	0	26	1862
0.6885	1	0	0	1	68	9	1	5	1	15	1	0	26	1862
0.6895	1	0	0	4	69	0	1	1	1	15	1	0	20	1203
0.6895	1	0	0	3	69	0	1	2	2	15	1	0	0	172
0.6895	1	0	0	2	69	0	1	4	1	14	1	0	26	1862
0.6895	1	0	0	1	69	0	1	5	1	13	1	0	26	1862
0.6905	1	0	0	4	69	1	1	1	1	14	1	0	20	1203
0.6905	1	0	0	3	69	1	1	2	2	14	1	0	0	172
0.6905	1	0	0	2	69	1	1	4	1	15	1	0	26	1862
0.6905	1	0	0	1	69	1	1	5	1	14	1	0	26	1862
0.6915	1	0	0	4	69	2	1	1	1	13	1	0	20	1203
0.6915	1	0	0	3	69	2	1	2	2	11	1	0	0	172
0.6915	1	0	0	2	69	2	1	4	1	13	1	0	26	1862
0.6915	1	0	0	1	69	2	1	5	1	15	1	0	26	1862
0.6925	1	0	0	4	69	3	1	1	1	15	1	0	22	1423
0.6925	1	0	0	3	69	3	1	2	2	13	1	0	0	172
0.6925	1	0	0	2	69	3	1	4	1	14	1	0	26	1862
0.6925	1	0	0	1	69	3	1	5	1	13	1	0	26	1862
0.6935	1	0	0	4	69	4	1	1	1	12	1	0	18	1006
0.6935	1	0	0	3	69	4	1	2	2	12	1	0	0	172
0.6935	1	0	0	2	69	4	1	4	1	15	1	0	26	1862
0.6935	1	0	0	1	69	4	1	5	1	14	1	0	26	1862
0.6945	1	0	0	4	69	5	1	1	1	13	1	0	20	1203
0.6945	1	0	0	3	69	5	1	2	2	15	1	0	0	172
0.6945	1	0	0	2	69	5	1	4	1	13	1	0	26	1862
0.6945	1	0	0	1	69	5	1	5	1	15	1	0	26	1862
0.6955	1	0	0	4	69	6	1	1	1	15	1	0	22	1423
0.6955	1	0	0	3	69	6	1	2	2	14	1	0	0	172
0.6955	1	0	0	2	69	6	1	4	1	14	1	0	26	1862
0.6955	1	0	0	1	69	6	1	5	1	13	1	0	26	1862
0.6965	1	0	0	4	69	7	1	1	1	14	1	0	22	1423
0.6965	1	0	0	3	69	7	1	2	2	11	1	0	0	172
0.6965	1	0	0	2	69	7	1	4	1	15	1	0	26	1862
0.6965	1	0	0	1	69	7	1	5	1	14	1	0	26	1862
0.6975	1	0	0	4	69	8	1	1	1	12	1	0	15	874
0.6975	1	0	0	3	69	8	1	2	2	13	1	0	0	172
0.6975	1	0	0	2	69	8	1	4	1	13	1	0	26	1862
0.6975	1	0	0	1	69	8	1	5	1	15	1	0	26	1862
0.6985	1	0	0	4	69	9	1	1	1	15	1	0	22	1423
0.6985	1	0	0	3	69	9	1	2	2	12	1	0	0	172
0.6985	1	0	0	2	69	9	1	4	1	14	1	0	26	1862
0.6985	1	0	0	1	69	9	1	5	1	13	1	0	26	1862
0.6995	1	0	0	4	70	0	1	1	1	14	1	0	20	1203
0.6995	1	0	0	3	70	0	1	2	2	15	1	0	0	172
0.6995	1	0	0	2	70	0	1	4	1	15	1	0	26	1862
0.6995	1	0	0	1	70	0	1	5	1	14	1	0	26	1862
0.7005	1	0	0	4	70	1	1	1	1	13	1	0	20	1203
0.7005	1	0	0	3	70	1	1	2	2	14	1	0	0	172
0.7005	1	0	0	2	70	1	1	4	1	13	1	0	26	1862
0.7005	1	0	0	1	70	1	1	5	1	15	1	0	26	1862
0.7015	1	0	0	4	70	2	1	1	1	15	1	0	22	1423
0.7015	1	0	0	3	70	2	1	2	2	11	1	0	0	172
0.7015	1	0	0	2	70	2	1	4	1	14	1	0	26	1862
0.7015	1	0	0	1	70	2	1	5	1	13	1	0	26	1862
0.7025	1	0	0	4	70	3	1	1	1	14	1	0	22	1423
0.7025	1	0	0	3	70	3	1	2	2	13	1	0	0	172
0.7025	1	0	0	2	70	3	1	4	1	15	1	0	26	1862
0.7025	1	0	0	1	70	3	1	5	1	14	1	0	26	1862
0.7035	1	0	0	4	70	4	1	1	1	12	1	0	15	874
0.7035	1	0	0	3	70	4	1	2	2	12	1	0	0	172
0.7035	1	0	0	2	70	4	1	4	1	13	1	0	26	1862
0.7035	1	0	0	1	70	4	1	5	1	15	1	0	26	1862
0.7045	1	0	0	4	70	5	1	1	1	11	1	0	18	1006
0.7045	1	0	0	3	70	5	1	2	2	15	1	0	0	172
0.7045	1	0	0	2	70	5	1	4	1	14	1	0	26	1862
0.7045	1	0	0	1	70	5	1	5	1	13	1	0	26	1862
0.7055	1	0	0	4	70	6	1	1	1	14	1	0	22	1423
0.7055	1	0	0	3	70	6	1	2	2	14	1	0	0	172
0.7055	1	0	0	2	70	6	1	4	1	15	1	0	26	1862
0.7055	1	0	0	1	70	6	1	5	1	14	1	0	26	1862
0.7065	1	0	0	4	70	7	1	1	1	15	1	0	20	1203
0.7065	1	0	0	3	70	7	1	2	2	11	1	0	0	172
0.7065	1	0	0	2	70	7	1	4	1	13	1	0	26	1862
0.7065	1	0	0	1	70	7	1	5	1	15	1	0	26	1862
0.7075	1	0	0	4	70	8	1	1	1	13	1	0	18	1006
0.7075	1	0	0	3	70	8	1	2	2	13	1	0	0	172
0.7075	1	0	0	2	70	8	1	4	1	14	1	0	26	1862
0.7075	1	0	0	1	70	8	1	5	1	13	1	0	26	1862
0.7085	1	0	0	4	70	9	1	1	1	12	1	0	20	1203
0.7085	1	0	0	3	70	9	1	2	2	12	1	0	0	172
0.7085	1	0	0	2	70	9	1	4	1	15	1	0	26	1862
0.7085	1	0	0	1	70	9	1	5	1	14	1	0	26	1862
0.7095	1	0	0	4	71	0	1	1	1	15	1	0	20	1203
0.7095	1	0	0	3	71	0	1	2	2	15	1	0	0	172
0.7095	1	0	0	2	71	0	1	4	1	13	1	0	26	1862
0.7095	1	0	0	1	71	0	1	5	1	15	1	0	26	1862
0.7105	1	0	0	4	71	1	1	1	1	14	1	0	8	428
0.7105	1	0	0	3	71	1	1	2	2	14	1	0	0	172
0.7105	1	0	0	2	71	1	1	4	1	14	1	0	26	1862
0.7105	1	0	0	1	71	1	1	5	1	13	1	0	26	1862
0.7115	1	0	0	4	71	2	1	1	1	12	1	0	20	1203
0.7115	1	0	0	3	71	2	1	2	2	11	1	0	0	172
0.7115	1	0	0	2	71	2	1	4	1	15	1	0	26	1862
0.7115	1	0	0	1	71	2	1	5	1	14	1	0	26	1862
0.7125	1	0	0	4	71	3	1	1	1	15	1	0	18	1006
0.7125	1	0	0	3	71	3	1	2	2	13	1	0	0	172
0.7125	1	0	0	2	71	3	1	4	1	13	1	0	26	1862
0.7125	1	0	0	1	71	3	1	5	1	15	1	0	26	1862
0.7135	1	0	0	4	71	4	1	1	1	14	1	0	18	1006
0.7135	1	0	0	3	71	4	1	2	2	12	1	0	0	172
0.7135	1	0	0	2	71	4	1	4	1	14	1	0	26	1862
0.7135	1	0	0	1	71	4	1	5	1	13	1	0	26	1862
0.7145	1	0	0	4	71	5	1	1	1	13	1	0	18	1006
0.7145	1	0	0	3	71	5	1	2	2	15	1	0	0	172
0.7145	1	0	0	2	71	5	1	4	1	15	1	0	26	1862
0.7145	1	0	0	1	71	5	1	5	1	14	1	0	26	1862
0.7155	1	0	0	4	71	6	1	1	1	15	1	0	20	1203
0.7155	1	0	0	3	71	6	1	2	2	14	1	0	0	172
0.7155	1	0	0	2	71	6	1	4	1	13	1	0	26	1862
0.7155	1	0	0	1	71	6	1	5	1	15	1	0	26	1862
0.7165	1	0	0	4	71	7	1	1	1	14	1	0	20	1203
0.7165	1	0	0	3	71	7	1	2	2	11	1	0	0	172
0.7165	1	0	0	2	71	7	1	4	1	14	1	0	26	1862
0.7165	1	0	0	1	71	7	1	5	1	13	1	0	26	1862
0.7175	1	0	0	4	71	8	1	1	1	13	1	0	20	1203
0.7175	1	0	0	3	71	8	1	2	2	13	1	0	0	172
0.7175	1	0	0	2	71	8	1	4	1	15	1	0	26	1862
0.7175	1	0	0	1	71	8	1	5	1	14	1	0	26	1862
0.7185	1	0	0	4	71	9	1	1	1	15	1	0	18	1006
0.7185	1	0	0	3	71	9	1	2	2	12	1	0	0	172
0.7185	1	0	0	2	71	9	1	4	1	13	1	0	26	1862
0.7185	1	0	0	1	71	9	1	5	1	15	1	0	26	1862
0.7195	1	0	0	4	72	0	1	1	1	14	1	0	20	1203
0.7195	1	0	0	3	72	0	1	2	2	15	1	0	0	172
0.7195	1	0	0	2	72	0	1	4	1	14	1	0	26	1862
0.7195	1	0	0	1	72	0	1	5	1	13	1	0	26	1862
0.7205	1	0	0	4	72	1	1	1	1	13	1	0	18	1006
0.7205	1	0	0	3	72	1	1	2	2	14	1	0	0	172
0.7205	1	0	0	2	72	1	1	4	1	15	1	0	26	1862
0.7205	1	0	0	1	72	1	1	5	1	14	1	0	26	1862
0.7215	1	0	0	4	72	2	1	1	1	15	1	0	22	1423
0.7215	1	0	0	3	72	2	1	2	2	11	1	0	0	172
0.7215	1	0	0	2	72	2	1	4	1	13	1	0	26	1862
0.7215	1	0	0	1	72	2	1	5	1	15	1	0	26	1862
0.7225	1	0	0	4	72	3	1	1	1	12	1	0	18	1006
0.7225	1	0	0	3	72	3	1	2	2	13	1	0	0	172
0.7225	1	0	0	2	72	3	1	4	1	14	1	0	26	1862
0.7225	1	0	0	1	72	3	1	5	1	13	1	0	26	1862
0.7235	1	0	0	4	72	4	1	1	1	13	1	0	22	1423
0.7235	1	0	0	3	72	4	1	2	2	12	1	0	0	172
0.7235	1	0	0	2	72	4	1	4	1	15	1	0	26	1862
0.7235	1	0	0	1	72	4	1	5	1	14	1	0	24	1642
0.7245	1	0	0	4	72	5	1	1	1	14	1	0	13	699
0.7245	1	0	0	3	72	5	1	2	2	15	1	0	0	172
0.7245	1	0	0	2	72	5	1	4	1	13	1	0	26	1862
0.7245	1	0	0	1	72	5	1	5	1	15	1	0	24	1642
0.7255	1	0	0	4	72	6	1	1	1	12	1	0	20	1203
0.7255	1	0	0	3	72	6	1	2	2	14	1	0	0	172
0.7255	1	0	0	2	72	6	1	4	1	14	1	0	26	1862
0.7255	1	0	0	1	72	6	1	5	1	13	1	0	26	1862
0.7265	1	0	0	4	72	7	1	1	1	15	1	0	20	1203
0.7265	1	0	0	3	72	7	1	2	2	11	1	0	0	172
0.7265	1	0	0	2	72	7	1	4	1	15	1	0	26	1862
0.7265	1	0	0	1	72	7	1	5	1	14	1	0	26	1862
0.7275	1	0	0	4	72	8	1	1	1	14	1	0	20	1203
0.7275	1	0	0	3	72	8	1	2	2	13	1	0	0	172
0.7275	1	0	0	2	72	8	1	4	1	13	1	0	26	1862
0.7275	1	0	0	1	72	8	1	5	1	15	1	0	26	1862
0.7285	1	0	0	4	72	9	1	1	1	13	1	0	13	699
0.7285	1	0	0	3	72	9	1	2	2	12	1	0	0	172
0.7285	1	0	0	2	72	9	1	4	1	14	1	0	26	1862
0.7285	1	0	0	1	72	9	1	5	1	13	1	0	26	1862
0.7295	1	0	0	4	73	0	1	1	1	11	1	0	18	1006
0.7295	1	0	0	3	73	0	1	2	2	15	1	0	0	172
0.7295	1	0	0	2	73	0	1	4	1	15	1	0	26	1862
0.7295	1	0	0	1	73	0	1	5	1	14	1	0	26	1862
0.7305	1	0	0	4	73	1	1	1	1	14	1	0	18	1006
0.7305	1	0	0	3	73	1	1	2	2	14	1	0	0	172
0.7305	1	0	0	2	73	1	1	4	1	13	1	0	26	1862
0.7305	1	0	0	1	73	1	1	5	1	15	1	0	26	1862
0.7315	1	0	0	4	73	2	1	1	1	15	1	0	18	1006
0.7315	1	0	0	3	73	2	1	2	2	11	1	0	0	172
0.7315	1	0	0	2	73	2	1	4	1	14	1	0	26	1862
0.7315	1	0	0	1	73	2	1	5	1	13	1	0	26	1862
0.7325	1	0	0	4	73	3	1	1	1	13	1	0	22	1423
0.7325	1	0	0	3	73	3	1	2	2	13	1	0	0	172
0.7325	1	0	0	2	73	3	1	4	1	15	1	0	26	1862
0.7325	1	0	0	1	73	3	1	5	1	14	1	0	26	1862
0.7335	1	0	0	4	73	4	1	1	1	14	1	0	22	1423
0.7335	1	0	0	3	73	4	1	2	2	12	1	0	0	172
0.7335	1	0	0	2	73	4	1	4	1	13	1	0	26	1862
0.7335	1	0	0	1	73	4	1	5	1	15	1	0	26	1862
0.7345	1	0	0	4	73	5	1	1	1	15	1	0	18	1006
0.7345	1	0	0	3	73	5	1	2	2	15	1	0	0	172
0.7345	1	0	0	2	73	5	1	4	1	14	1	0	26	1862
0.7345	1	0	0	1	73	5	1	5	1	13	1	0	26	1862
0.7355	1	0	0	4	73	6	1	1	1	12	1	0	18	1006
0.7355	1	0	0	3	73	6	1	2	2	14	1	0	0	172
0.7355	1	0	0	2	73	6	1	4	1	15	1	0	26	1862
0.7355	1	0	0	1	73	6	1	5	1	14	1	0	26	1862
0.7365	1	0	0	4	73	7	1	1	1	14	1	0	22	1423
0.7365	1	0	0	3	73	7	1	2	2	11	1	0	0	172
0.7365	1	0	0	2	73	7	1	4	1	13	1	0	26	1862
0.7365	1	0	0	1	73	7	1	5	1	15	1	0	26	1862
0.7375	1	0	0	4	73	8	1	1	1	15	1	0	18	1006
0.7375	1	0	0	3	73	8	1	2	2	13	1	0	0	172
0.7375	1	0	0	2	73	8	1	4	1	14	1	0	26	1862
0.7375	1	0	0	1	73	8	1	5	1	13	1	0	26	1862
0.7385	1	0	0	4	73	9	1	1	1	13	1	0	18	1006
0.7385	1	0	0	3	73	9	1	2	2	12	1	0	0	172
0.7385	1	0	0	2	73	9	1	4	1	15	1	0	26	1862
0.7385	1	0	0	1	73	9	1	5	1	14	1	0	26	1862
0.7395	1	0	0	4	74	0	1	1	1	12	1	0	18	1006
0.7395	1	0	0	3	74	0	1	2	2	15	1	0	0	172
0.7395	1	0	0	2	74	0	1	4	1	13	1	0	26	1862
0.7395	1	0	0	1	74	0	1	5	1	15	1	0	26	1862
0.7405	1	0	0	4	74	1	1	1	1	15	1	0	20	1203
0.7405	1	0	0	3	74	1	1	2	2	14	1	0	0	172
0.7405	1	0	0	2	74	1	1	4	1	14	1	0	26	1862
0.7405	1	0	0	1	74	1	1	5	1	13	1	0	26	1862
0.7415	1	0	0	4	74	2	1	1	1	14	1	0	18	1006
0.7415	1	0	0	3	74	2	1	2	2	11	1	0	0	172
0.7415	1	0	0	2	74	2	1	4	1	15	1	0	26	1862
0.7415	1	0	0	1	74	2	1	5	1	14	1	0	26	1862
0.7425	1	0	0	4	74	3	1	1	1	13	1	0	24	1642
0.7425	1	0	0	3	74	3	1	2	2	13	1	0	0	172
0.7425	1	0	0	2	74	3	1	4	1	13	1	0	26	1862
