% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
2.3945	1	0	9	9	239	5	1	1	2	15	1	0	2	274
2.3995	1	0	1	1	240	0	1	1	1	15	1	0	26	1862
2.4105	1	0	10	10	241	1	1	1	3	15	1	0	0	260
2.4145	1	0	3	3	241	5	1	1	1	15	1	0	22	1423
2.4285	1	0	2	2	242	9	1	1	1	15	1	0	26	1862
2.4335	1	0	6	6	243	4	1	1	2	15	1	0	0	172
2.4345	1	0	8	8	243	5	1	1	3	15	1	0	0	260
2.4355	1	0	5	5	243	6	1	1	1	15	1	0	11	538
2.4405	1	0	4	4	244	1	1	1	1	15	1	0	28	2037
2.4445	1	0	9	9	244	5	1	1	2	15	1	0	2	274
2.4445	1	0	7	7	244	5	1	3	1	15	1	0	6	318
2.4545	1	0	1	1	245	5	1	1	1	15	1	0	26	1862
2.4695	1	0	10	10	247	0	1	1	2	15	1	0	0	172
2.4785	1	0	3	3	247	9	1	1	1	15	1	0	13	699
2.4785	1	0	2	2	247	9	1	2	1	15	1	0	26	1862
2.4875	1	0	8	8	248	8	1	1	2	15	1	0	0	172
2.4895	1	0	6	6	249	0	1	1	2	15	1	0	0	172
2.4915	1	0	5	5	249	2	1	1	1	15	1	0	8	428
2.4925	1	0	9	9	249	3	1	1	2	15	1	0	0	172
2.4975	1	0	4	4	249	8	1	1	1	15	1	0	28	2037
2.5085	1	0	7	7	250	9	1	1	1	15	1	0	6	318
2.5185	1	0	1	1	251	9	1	1	1	15	1	0	26	1862
2.5285	1	0	10	10	252	9	1	1	2	15	1	0	0	172
2.529	1	0	10	10	253	0	0	1	1	14	1	0	0	84
2.5325	1	0	3	3	253	3	1	1	1	15	1	0	15	874
2.5405	1	0	8	8	254	1	1	1	3	15	1	0	0	260
2.5405	1	0	2	2	254	1	1	4	1	15	1	0	26	1862
2.5435	1	0	5	5	254	4	1	1	1	15	1	0	13	699
2.5465	1	0	9	9	254	7	1	1	2	15	1	0	0	172
2.5465	1	0	4	4	254	7	1	3	1	15	1	0	28	2037
2.552	1	0	6	6	255	3	0	1	2	15	1	0	0	172
2.5615	1	0	7	7	256	2	1	1	1	15	1	0	4	216
2.5705	1	0	1	1	257	1	1	1	1	15	1	0	26	1862
2.5835	1	0	3	3	258	4	1	1	1	15	1	0	18	1006
2.5865	1	0	10	10	258	7	1	1	3	15	1	0	0	260
2.5935	1	0	2	2	259	4	1	1	1	15	1	0	26	1862
2.5975	1	0	9	9	259	8	1	1	2	15	1	0	0	172
2.598	1	0	9	9	259	9	0	1	1	14	1	0	0	84
2.5985	1	0	8	8	259	9	1	1	2	15	1	0	0	172
2.604	1	0	4	4	260	5	0	1	1	15	1	0	28	2037
2.607	1	0	5	5	260	8	0	1	1	15	1	0	8	428
2.6155	1	0	7	7	261	6	1	1	1	15	1	0	8	428
2.6225	1	0	1	1	262	3	1	1	1	15	1	0	26	1862
2.6235	1	0	6	6	262	4	1	1	2	15	1	0	0	172
2.6385	1	0	10	10	263	9	1	1	2	15	1	0	0	172
2.6515	1	0	3	3	265	2	1	1	1	15	1	0	13	699
2.6585	1	0	5	5	265	9	1	1	1	15	1	0	8	428
2.6645	1	0	9	9	266	5	1	1	2	15	1	0	0	172
2.6645	1	0	2	2	266	5	1	3	1	15	1	0	26	1862
2.6665	1	0	4	4	266	7	1	1	1	15	1	0	28	2037
2.6695	1	0	7	7	267	0	1	1	1	15	1	0	8	428
2.6705	1	0	8	8	267	1	1	1	2	15	1	0	0	172
2.6785	1	0	1	1	267	9	1	1	1	15	1	0	26	1862
2.6805	1	0	6	6	268	1	1	1	3	15	1	0	0	260
2.6885	1	0	10	10	268	9	1	1	2	15	1	0	0	172
2.7035	1	0	3	3	270	4	1	1	1	15	1	0	15	874
2.7115	1	0	2	2	271	2	1	1	1	15	1	0	26	1862
2.7145	1	0	9	9	271	5	1	1	2	15	1	0	2	274
2.7145	1	0	5	5	271	5	1	3	1	15	1	0	11	538
2.7205	1	0	4	4	272	1	1	1	1	15	1	0	28	2037
2.7245	1	0	7	7	272	5	1	1	1	15	1	0	13	699
2.7395	1	0	8	8	274	0	1	1	3	15	1	0	0	260
2.7425	1	0	1	1	274	3	1	1	1	15	1	0	26	1862
2.7465	1	0	6	6	274	7	1	1	3	15	1	0	0	260
2.7535	1	0	10	10	275	4	1	1	3	15	1	0	0	260
2.7625	1	0	5	5	276	3	1	1	1	15	1	0	4	216
2.7725	1	0	3	3	277	3	1	1	1	15	1	0	15	874
2.7765	1	0	4	4	277	7	1	1	1	15	1	0	28	2037
2.7825	1	0	9	9	278	3	1	1	3	15	1	0	0	260
2.7885	1	0	7	7	278	9	1	1	1	15	1	0	13	699
2.7985	1	0	6	6	279	9	1	1	2	15	1	0	0	172
2.799	1	0	6	6	280	0	0	1	1	14	1	0	0	84
2.8005	1	0	8	8	280	1	1	1	2	15	1	0	0	172
2.8025	1	0	2	2	280	3	1	1	1	15	1	0	26	1862
2.8105	1	0	1	1	281	1	1	1	1	15	1	0	26	1862
2.8175	1	0	10	10	281	8	1	1	2	15	1	0	0	172
2.8215	1	0	5	5	282	2	1	1	1	15	1	0	8	428
2.8265	1	0	3	3	282	7	1	1	1	15	1	0	11	538
2.8355	1	0	9	9	283	6	1	1	2	15	1	0	0	172
2.8385	1	0	4	4	283	9	1	1	1	15	1	0	26	1862
2.8495	1	0	7	7	285	0	1	1	1	15	1	0	11	538
2.8495	1	0	2	2	285	0	1	2	1	15	1	0	26	1862
2.8565	1	0	6	6	285	7	1	1	2	15	1	0	0	172
2.8575	1	0	8	8	285	8	1	1	2	15	1	0	0	172
2.8725	1	0	10	10	287	3	1	1	2	15	1	0	0	172
2.878	1	0	1	1	287	9	0	1	1	15	1	0	26	1862
2.8795	1	0	5	5	288	0	1	1	1	15	1	0	11	538
2.8865	1	0	3	3	288	7	1	1	1	15	1	0	11	538
2.8895	1	0	9	9	289	0	1	1	3	15	1	0	0	260
2.8935	1	0	4	4	289	4	1	1	1	15	1	0	28	2037
2.9005	1	0	2	2	290	1	1	1	1	15	1	0	26	1862
2.9065	1	0	7	7	290	7	1	1	1	15	1	0	6	318
2.9135	1	0	8	8	291	4	1	1	2	15	1	0	0	172
2.9205	1	0	6	6	292	1	1	1	3	15	1	0	0	260
2.926	1	0	1	1	292	7	0	1	1	15	1	0	26	1862
2.9365	1	0	9	9	293	7	1	1	3	15	1	0	0	260
2.9365	1	0	5	5	293	7	1	4	1	15	1	0	13	699
2.9375	1	0	10	10	293	8	1	1	2	15	1	0	0	172
2.9405	1	0	3	3	294	1	1	1	1	15	1	0	13	699
2.9475	1	0	4	4	294	8	1	1	1	15	1	0	28	2037
2.9635	1	0	8	8	296	4	1	1	2	15	1	0	0	172
2.9695	1	0	7	7	297	0	1	1	1	15	1	0	18	1006
2.9695	1	0	2	2	297	0	1	2	1	15	1	0	26	1862
2.9705	1	0	6	6	297	1	1	1	2	15	1	0	0	172
2.976	1	0	1	1	297	7	0	1	1	15	1	0	26	1862
2.9865	1	0	9	9	298	7	1	1	3	15	1	0	0	260
2.9905	1	0	5	5	299	1	1	1	1	15	1	0	6	318
2.9925	1	0	10	10	299	3	1	1	3	15	1	0	0	260
3.0005	1	0	3	3	300	1	1	1	1	15	1	0	15	874
3.0085	1	0	4	4	300	9	1	1	1	15	1	0	28	2037
3.0165	1	0	6	6	301	7	1	1	4	15	1	0	0	348
3.0175	1	0	8	8	301	8	1	1	2	15	1	0	0	172
3.0195	1	0	7	7	302	0	1	1	1	15	1	0	18	1006
3.023	1	0	2	2	302	4	0	1	1	15	1	0	26	1862
3.0345	1	0	1	1	303	5	1	1	1	15	1	0	26	1862
3.0495	1	0	5	5	305	0	1	1	1	15	1	0	13	699
3.0545	1	0	9	9	305	5	1	1	2	15	1	0	0	172
3.0575	1	0	10	10	305	8	1	1	3	15	1	0	0	260
3.0585	1	0	3	3	305	9	1	1	1	15	1	0	13	699
3.0615	1	0	8	8	306	2	1	1	2	15	1	0	0	172
3.0635	1	0	4	4	306	4	1	1	1	15	1	0	28	2037
3.067	1	0	6	6	306	8	0	1	2	15	1	0	0	172
3.0725	1	0	2	2	307	3	1	1	1	15	1	0	26	1862
3.0775	1	0	7	7	307	8	1	1	1	15	1	0	13	699
3.0895	1	0	1	1	309	0	1	1	1	15	1	0	26	1862
3.1075	1	0	3	3	310	8	1	1	1	15	1	0	13	699
3.1095	1	0	5	5	311	0	1	1	1	15	1	0	15	874
3.1125	1	0	9	9	311	3	1	1	3	15	1	0	0	260
3.1145	1	0	6	6	311	5	1	1	2	15	1	0	0	172
3.1165	1	0	10	10	311	7	1	1	2	15	1	0	0	172
3.122	1	0	4	4	312	3	0	1	1	15	1	0	28	2037
3.1265	1	0	8	8	312	7	1	1	2	15	1	0	0	172
3.127	1	0	8	8	312	8	0	1	1	14	1	0	0	84
3.1335	1	0	2	2	313	4	1	1	1	15	1	0	26	1862
3.1405	1	0	7	7	314	1	1	1	1	15	1	0	11	538
3.1515	1	0	1	1	315	2	1	1	1	15	1	0	26	1862
3.1525	1	0	3	3	315	3	1	1	1	15	1	0	18	1006
3.1675	1	0	5	5	316	8	1	1	1	15	1	0	18	1006
3.1695	1	0	6	6	317	0	1	1	4	15	1	0	0	348
3.1785	1	0	8	8	317	9	1	1	2	15	1	0	0	172
3.1815	1	0	4	4	318	2	1	1	1	15	1	0	28	2037
3.187	1	0	2	2	318	8	0	1	1	15	1	0	26	1862
3.1875	1	0	9	9	318	8	1	1	3	15	1	0	0	260
3.1905	1	0	10	10	319	1	1	1	2	15	1	0	0	172
3.1915	1	0	7	7	319	2	1	1	1	15	1	0	11	538
3.2085	1	0	3	3	320	9	1	1	1	15	1	0	18	1006
3.2095	1	0	1	1	321	0	1	1	1	15	1	0	26	1862
3.2335	1	0	2	2	323	4	1	1	1	15	1	0	26	1862
3.2355	1	0	9	9	323	6	1	1	3	15	1	0	0	260
3.2355	1	0	6	6	323	6	1	4	3	15	1	0	0	260
3.2395	1	0	4	4	324	0	1	1	1	15	1	0	24	1642
3.2435	1	0	7	7	324	4	1	1	1	15	1	0	11	538
3.2445	1	0	10	10	324	5	1	1	2	15	1	0	0	172
3.2445	1	0	5	5	324	5	1	3	1	15	1	0	18	1006
3.2595	1	0	8	8	326	0	1	1	3	15	1	0	0	260
3.2605	1	0	1	1	326	1	1	1	1	15	1	0	26	1862
3.2665	1	0	3	3	326	7	1	1	1	15	1	0	15	874
3.2915	1	0	4	4	329	2	1	1	1	15	1	0	28	2037
3.2935	1	0	9	9	329	4	1	1	2	15	1	0	0	172
3.2935	1	0	2	2	329	4	1	3	1	15	1	0	26	1862
3.2985	1	0	10	10	329	9	1	1	2	15	1	0	0	172
3.2995	1	0	5	5	330	0	1	1	1	15	1	0	8	428
3.3025	1	0	6	6	330	3	1	1	2	15	1	0	0	172
3.3055	1	0	7	7	330	6	1	1	1	15	1	0	8	428
3.311	1	0	8	8	331	2	0	1	3	15	1	0	0	260
3.3205	1	0	1	1	332	1	1	1	1	15	1	0	26	1862
3.3275	1	0	3	3	332	8	1	1	1	15	1	0	13	699
3.3455	1	0	9	9	334	6	1	1	3	15	1	0	0	260
3.3475	1	0	4	4	334	8	1	1	1	15	1	0	28	2037
3.3495	1	0	2	2	335	0	1	1	1	15	1	0	26	1862
3.3535	1	0	10	10	335	4	1	1	3	15	1	0	0	260
3.3565	1	0	5	5	335	7	1	1	1	15	1	0	15	874
3.3665	1	0	6	6	336	7	1	1	2	15	1	0	0	172
3.3685	1	0	8	8	336	9	1	1	2	15	1	0	0	172
3.3755	1	0	1	1	337	6	1	1	1	15	1	0	28	2037
3.3815	1	0	7	7	338	2	1	1	1	15	1	0	11	538
3.3875	1	0	3	3	338	8	1	1	1	15	1	0	6	318
3.4025	1	0	4	4	340	3	1	1	1	15	1	0	22	1423
3.4065	1	0	2	2	340	7	1	1	1	15	1	0	26	1862
3.4075	1	0	10	10	340	8	1	1	3	15	1	0	0	260
3.4185	1	0	9	9	341	9	1	1	4	15	1	0	0	348
3.4225	1	0	5	5	342	3	1	1	1	15	1	0	13	699
3.4285	1	0	6	6	342	9	1	1	3	15	1	0	0	260
3.4325	1	0	3	3	343	3	1	1	1	15	1	0	6	318
3.4325	1	0	1	1	343	3	1	2	1	15	1	0	26	1862
3.434	1	0	8	8	343	5	0	1	2	15	1	0	0	172
3.434	1	0	7	7	343	5	0	3	1	15	1	0	11	538
3.4565	1	0	4	4	345	7	1	1	1	15	1	0	18	1006
3.4645	1	0	2	2	346	5	1	1	1	15	1	0	26	1862
3.4705	1	0	9	9	347	1	1	1	2	15	1	0	0	172
3.4725	1	0	10	10	347	3	1	1	2	15	1	0	0	172
3.4825	1	0	5	5	348	3	1	1	1	15	1	0	13	699
3.4855	1	0	1	1	348	6	1	1	1	15	1	0	26	1862
3.4865	1	0	7	7	348	7	1	1	1	15	1	0	8	428
3.4875	1	0	6	6	348	8	1	1	3	15	1	0	0	260
3.4935	1	0	8	8	349	4	1	1	2	15	1	0	0	172
3.4935	1	0	3	3	349	4	1	3	1	15	1	0	15	874
3.5085	1	0	4	4	350	9	1	1	1	15	1	0	18	1006
3.5205	1	0	9	9	352	1	1	1	1	15	1	0	4	216
3.5265	1	0	2	2	352	7	1	1	1	15	1	0	26	1862
3.5335	1	0	10	10	353	4	1	1	2	15	1	0	0	172
3.5415	1	0	7	7	354	2	1	1	1	15	1	0	8	428
3.5435	1	0	5	5	354	4	1	1	1	15	1	0	11	538
3.5445	1	0	1	1	354	5	1	1	1	15	1	0	26	1862
3.5475	1	0	8	8	354	8	1	1	2	15	1	0	0	172
3.5485	1	0	3	3	354	9	1	1	1	15	1	0	13	699
3.5495	1	0	6	6	355	0	1	1	3	15	1	0	0	260
3.5645	1	0	4	4	356	5	1	1	1	15	1	0	28	2037
3.5845	1	0	9	9	358	5	1	1	1	15	1	0	6	318
3.5865	1	0	2	2	358	7	1	1	1	15	1	0	26	1862
3.5945	1	0	10	10	359	5	1	1	2	15	1	0	0	172
3.5955	1	0	5	5	359	6	1	1	1	15	1	0	13	699
3.6005	1	0	8	8	360	1	1	1	2	15	1	0	0	172
3.6015	1	0	6	6	360	2	1	1	2	15	1	0	0	172
3.6015	1	0	1	1	360	2	1	3	1	15	1	0	26	1862
3.6025	1	0	6	6	360	3	1	1	1	14	1	0	0	84
3.606	1	0	7	7	360	7	0	1	1	15	1	0	11	538
3.6185	1	0	4	4	361	9	1	1	1	15	1	0	22	1423
3.6335	1	0	3	3	363	4	1	1	1	15	1	0	13	699
3.6425	1	0	2	2	364	3	1	1	1	15	1	0	26	1862
3.6455	1	0	9	9	364	6	1	1	1	15	1	0	8	428
3.6465	1	0	5	5	364	7	1	1	1	15	1	0	13	699
3.6525	1	0	6	6	365	3	1	1	2	15	1	0	0	172
3.6595	1	0	8	8	366	0	1	1	3	15	1	0	0	260
3.6625	1	0	4	4	366	3	1	1	1	15	1	0	20	1203
3.6635	1	0	10	10	366	4	1	1	2	15	1	0	0	172
3.6635	1	0	7	7	366	4	1	3	1	15	1	0	13	699
3.6635	1	0	1	1	366	4	1	4	1	15	1	0	26	1862
3.6835	1	0	3	3	368	4	1	1	1	15	1	0	18	1006
3.6985	1	0	2	2	369	9	1	1	1	15	1	0	26	1862
3.7025	1	0	5	5	370	3	1	1	1	15	1	0	18	1006
3.7075	1	0	6	6	370	8	1	1	2	15	1	0	0	172
3.7105	1	0	9	9	371	1	1	1	1	15	1	0	6	318
3.7175	1	0	7	7	371	8	1	1	1	15	1	0	8	428
3.7185	1	0	1	1	371	9	1	1	1	15	1	0	26	1862
3.7195	1	0	10	10	372	0	1	1	2	15	1	0	0	172
3.7275	1	0	4	4	372	8	1	1	1	15	1	0	22	1423
3.7315	1	0	3	3	373	2	1	1	1	15	1	0	18	1006
3.7415	1	0	8	8	374	2	1	1	3	15	1	0	0	260
3.7545	1	0	2	2	375	5	1	1	1	15	1	0	26	1862
3.7605	1	0	9	9	376	1	1	1	1	15	1	0	6	318
3.7605	1	0	5	5	376	1	1	2	1	15	1	0	13	699
3.7645	1	0	7	7	376	5	1	1	1	15	1	0	11	538
3.7675	1	0	6	6	376	8	1	1	2	15	1	0	0	172
3.7715	1	0	10	10	377	2	1	1	2	15	1	0	0	172
3.772	1	0	10	10	377	3	0	1	1	14	1	0	0	84
3.7755	1	0	1	1	377	6	1	1	1	15	1	0	26	1862
3.777	1	0	4	4	377	8	0	1	1	15	1	0	26	1862
3.7775	1	0	3	3	377	8	1	1	1	15	1	0	15	874
3.8005	1	0	8	8	380	1	1	1	3	15	1	0	0	260
3.8025	1	0	2	2	380	3	1	1	1	15	1	0	26	1862
3.8205	1	0	7	7	382	1	1	1	1	15	1	0	11	538
3.8225	1	0	9	9	382	3	1	1	1	15	1	0	11	538
3.8275	1	0	5	5	382	8	1	1	1	15	1	0	13	699
3.8275	1	0	1	1	382	8	1	2	1	15	1	0	26	1862
3.8345	1	0	10	10	383	5	1	1	2	15	1	0	0	172
3.8365	1	0	4	4	383	7	1	1	1	15	1	0	22	1423
3.84	1	0	3	3	384	1	0	1	1	15	1	0	6	318
3.8415	1	0	6	6	384	2	1	1	3	15	1	0	0	260
3.8575	1	0	8	8	385	8	1	1	3	15	1	0	0	260
3.8575	1	0	2	2	385	8	1	4	1	15	1	0	26	1862
3.8685	1	0	7	7	386	9	1	1	1	15	1	0	15	874
3.8795	1	0	9	9	388	0	1	1	1	15	1	0	8	428
3.8875	1	0	1	1	388	8	1	1	1	15	1	0	28	2037
3.8935	1	0	6	6	389	4	1	1	2	15	1	0	0	172
3.8945	1	0	5	5	389	5	1	1	1	15	1	0	18	1006
3.8945	1	0	4	4	389	5	1	2	1	15	1	0	26	1862
3.8955	1	0	10	10	389	6	1	1	2	15	1	0	0	172
3.9055	1	0	3	3	390	6	1	1	1	15	1	0	4	216
3.9105	1	0	2	2	391	1	1	1	1	15	1	0	26	1862
3.9235	1	0	8	8	392	4	1	1	4	15	1	0	0	348
3.9265	1	0	7	7	392	7	1	1	2	15	1	0	2	274
3.9355	1	0	9	9	393	6	1	1	1	15	1	0	13	699
3.9385	1	0	1	1	393	9	1	1	1	15	1	0	28	2037
3.9425	1	0	5	5	394	3	1	1	1	15	1	0	15	874
3.9465	1	0	6	6	394	7	1	1	2	15	1	0	0	172
3.9565	1	0	10	10	395	7	1	1	2	15	1	0	0	172
3.9565	1	0	4	4	395	7	1	3	1	15	1	0	26	1862
3.9655	1	0	3	3	396	6	1	1	1	15	1	0	4	216
3.9735	1	0	2	2	397	4	1	1	1	15	1	0	26	1862
3.9775	1	0	7	7	397	8	1	1	1	15	1	0	6	318
3.9855	1	0	9	9	398	6	1	1	1	15	1	0	8	428
3.9915	1	0	8	8	399	2	1	1	2	15	1	0	0	172
3.9945	1	0	5	5	399	5	1	1	1	15	1	0	18	1006
3.9985	1	0	1	1	399	9	1	1	1	15	1	0	28	2037
4.0085	1	0	6	6	400	9	1	1	3	15	1	0	0	260
4.0105	1	0	10	10	401	1	1	1	2	15	1	0	0	172
4.0115	1	0	10	10	401	2	1	1	1	14	1	0	0	84
4.017	1	0	4	4	401	8	0	1	1	15	1	0	22	1423
4.0255	1	0	3	3	402	6	1	1	1	15	1	0	2	135
4.0275	1	0	7	7	402	8	1	1	1	15	1	0	13	699
4.0385	1	0	2	2	403	9	1	1	1	15	1	0	26	1862
4.0435	1	0	8	8	404	4	1	1	2	15	1	0	0	172
4.0435	1	0	5	5	404	4	1	3	1	15	1	0	18	1006
4.0475	1	0	9	9	404	8	1	1	1	15	1	0	11	538
4.0565	1	0	1	1	405	7	1	1	1	15	1	0	26	1862
4.0655	1	0	10	10	406	6	1	1	2	15	1	0	0	172
4.0655	1	0	6	6	406	6	1	3	2	15	1	0	0	172
4.071	1	0	4	4	407	2	0	1	1	15	1	0	28	2037
4.0765	1	0	3	3	407	7	1	1	1	15	1	0	11	538
4.0925	1	0	8	8	409	3	1	1	2	15	1	0	0	172
4.0925	1	0	7	7	409	3	1	3	1	15	1	0	6	318
4.0945	1	0	2	2	409	5	1	1	1	15	1	0	26	1862
4.098	1	0	9	9	409	9	0	1	1	15	1	0	11	538
4.1155	1	0	1	1	411	6	1	1	1	15	1	0	28	2037
4.1175	1	0	6	6	411	8	1	1	2	15	1	0	0	172
4.1215	1	0	10	10	412	2	1	1	2	15	1	0	0	172
4.127	1	0	5	5	412	8	0	1	1	15	1	0	18	1006
4.127	1	0	4	4	412	8	0	2	1	15	1	0	28	2037
4.1425	1	0	3	3	414	3	1	1	1	15	1	0	11	538
4.1445	1	0	9	9	414	5	1	1	1	15	1	0	13	699
4.1455	1	0	8	8	414	6	1	1	2	15	1	0	0	172
4.151	1	0	2	2	415	2	0	1	1	15	1	0	26	1862
4.1535	1	0	7	7	415	4	1	1	2	15	1	0	2	274
4.1715	1	0	10	10	417	2	1	1	2	15	1	0	0	172
4.1755	1	0	1	1	417	6	1	1	1	15	1	0	28	2037
4.177	1	0	6	6	417	8	0	1	2	15	1	0	0	172
4.1805	1	0	5	5	418	1	1	1	1	15	1	0	8	428
4.1915	1	0	4	4	419	2	1	1	1	15	1	0	28	2037
4.1995	1	0	3	3	420	0	1	1	1	15	1	0	8	428
4.2005	1	0	8	8	420	1	1	1	2	15	1	0	0	172
4.2045	1	0	9	9	420	5	1	1	1	15	1	0	8	428
4.2105	1	0	2	2	421	1	1	1	1	15	1	0	26	1862
4.2185	1	0	7	7	421	9	1	1	1	15	1	0	8	428
4.2275	1	0	1	1	422	8	1	1	1	15	1	0	28	2037
4.2285	1	0	10	10	422	9	1	1	3	15	1	0	0	260
4.2315	1	0	6	6	423	2	1	1	2	15	1	0	0	172
4.232	1	0	6	6	423	3	0	1	1	14	1	0	0	84
4.2425	1	0	5	5	424	3	1	1	1	15	1	0	8	428
4.2495	1	0	4	4	425	0	1	1	1	15	1	0	28	2037
4.255	1	0	3	3	425	6	0	1	1	15	1	0	11	538
4.258	1	0	8	8	425	9	0	1	2	15	1	0	0	172
4.2585	1	0	8	8	425	9	1	1	1	14	1	0	0	84
4.2615	1	0	9	9	426	2	1	1	1	15	1	0	13	699
4.2645	1	0	2	2	426	5	1	1	1	15	1	0	26	1862
4.2695	1	0	7	7	427	0	1	1	1	15	1	0	4	216
4.2755	1	0	10	10	427	6	1	1	2	15	1	0	0	172
4.2775	1	0	1	1	427	8	1	1	1	15	1	0	28	2037
4.2895	1	0	5	5	429	0	1	1	1	15	1	0	6	318
4.2905	1	0	6	6	429	1	1	1	3	15	1	0	0	260
4.3065	1	0	4	4	430	7	1	1	1	15	1	0	28	2037
4.3095	1	0	9	9	431	0	1	1	1	15	1	0	13	699
4.3125	1	0	3	3	431	3	1	1	1	15	1	0	8	428
4.318	1	0	8	8	431	9	0	1	2	15	1	0	0	172
4.3235	1	0	2	2	432	4	1	1	1	15	1	0	26	1862
4.3275	1	0	10	10	432	8	1	1	2	15	1	0	0	172
4.3365	1	0	7	7	433	7	1	1	1	15	1	0	11	538
4.3415	1	0	1	1	434	2	1	1	1	15	1	0	26	1862
4.3435	1	0	5	5	434	4	1	1	1	15	1	0	8	428
4.3545	1	0	9	9	435	5	1	1	1	15	1	0	18	1006
4.3545	1	0	4	4	435	5	1	2	1	15	1	0	28	2037
4.36	1	0	6	6	436	1	0	1	2	15	1	0	0	172
4.3605	1	0	6	6	436	1	1	1	1	14	1	0	0	84
4.3665	1	0	8	8	436	7	1	1	2	15	1	0	0	172
4.3705	1	0	3	3	437	1	1	1	1	15	1	0	13	699
4.3775	1	0	2	2	437	8	1	1	1	15	1	0	26	1862
4.3805	1	0	10	10	438	1	1	1	2	15	1	0	0	172
4.3905	1	0	1	1	439	1	1	1	1	15	1	0	26	1862
4.3925	1	0	5	5	439	3	1	1	1	15	1	0	8	428
4.3955	1	0	7	7	439	6	1	1	1	15	1	0	15	874
4.4105	1	0	6	6	441	1	1	1	3	15	1	0	0	260
4.4135	1	0	9	9	441	4	1	1	1	15	1	0	18	1006
4.4215	1	0	8	8	442	2	1	1	2	15	1	0	0	172
4.4215	1	0	4	4	442	2	1	3	1	15	1	0	28	2037
4.4215	1	0	3	3	442	2	1	4	1	15	1	0	4	216
4.422	1	0	8	8	442	3	0	1	1	14	1	0	0	84
4.4365	1	0	10	10	443	7	1	1	3	15	1	0	0	260
4.437	1	0	10	10	443	8	0	1	1	14	1	0	0	84
4.44	1	0	2	2	444	1	0	1	1	15	1	0	28	2037
4.4465	1	0	1	1	444	7	1	1	1	15	1	0	26	1862
4.4475	1	0	7	7	444	8	1	1	1	15	1	0	8	428
4.4535	1	0	5	5	445	4	1	1	1	15	1	0	6	318
4.4735	1	0	9	9	447	4	1	1	1	15	1	0	20	1203
4.4755	1	0	6	6	447	6	1	1	2	15	1	0	0	172
4.4815	1	0	8	8	448	2	1	1	2	15	1	0	0	172
4.4815	1	0	4	4	448	2	1	3	1	15	1	0	26	1862
4.4835	1	0	3	3	448	4	1	1	1	15	1	0	11	538
4.4905	1	0	10	10	449	1	1	1	2	15	1	0	0	172
4.4985	1	0	7	7	449	9	1	1	1	15	1	0	6	318
4.4985	1	0	1	1	449	9	1	2	1	15	1	0	26	1862
4.5015	1	0	2	2	450	2	1	1	1	15	1	0	26	1862
4.5045	1	0	5	5	450	5	1	1	1	15	1	0	6	318
4.5255	1	0	6	6	452	6	1	1	3	15	1	0	0	260
4.5325	1	0	3	3	453	3	1	1	1	15	1	0	8	428
4.5335	1	0	9	9	453	4	1	1	1	15	1	0	13	699
4.538	1	0	4	4	453	9	0	1	1	15	1	0	26	1862
4.5395	1	0	8	8	454	0	1	1	2	15	1	0	0	172
4.5505	1	0	10	10	455	1	1	1	2	15	1	0	0	172
4.5535	1	0	2	2	455	4	1	1	1	15	1	0	28	2037
4.5565	1	0	7	7	455	7	1	1	1	15	1	0	13	699
4.5605	1	0	1	1	456	1	1	1	1	15	1	0	26	1862
4.5615	1	0	5	5	456	2	1	1	1	15	1	0	6	318
4.5795	1	0	6	6	458	0	1	1	2	15	1	0	0	172
4.5855	1	0	9	9	458	6	1	1	1	15	1	0	8	428
4.5855	1	0	3	3	458	6	1	2	1	15	1	0	4	216
4.6015	1	0	4	4	460	2	1	1	1	15	1	0	24	1642
4.6085	1	0	7	7	460	9	1	1	1	15	1	0	13	699
4.6185	1	0	10	10	461	9	1	1	3	15	1	0	0	260
4.6195	1	0	1	1	462	0	1	1	1	15	1	0	26	1862
4.6215	1	0	5	5	462	2	1	1	1	15	1	0	4	216
4.6225	1	0	2	2	462	3	1	1	1	15	1	0	28	2037
4.6395	1	0	6	6	464	0	1	1	2	15	1	0	0	172
4.6475	1	0	9	9	464	8	1	1	1	15	1	0	13	699
4.6475	1	0	8	8	464	8	1	2	2	15	1	0	0	172
4.6495	1	0	3	3	465	0	1	1	1	15	1	0	8	428
4.6615	1	0	4	4	466	2	1	1	1	15	1	0	26	1862
4.6655	1	0	7	7	466	6	1	1	1	15	1	0	15	874
4.6735	1	0	5	5	467	4	1	1	1	15	1	0	8	428
4.6755	1	0	10	10	467	6	1	1	2	15	1	0	0	172
4.6775	1	0	2	2	467	8	1	1	1	15	1	0	28	2037
4.6795	1	0	1	1	468	0	1	1	1	15	1	0	26	1862
4.7075	1	0	9	9	470	8	1	1	1	15	1	0	8	428
4.7105	1	0	8	8	471	1	1	1	2	15	1	0	0	172
4.7115	1	0	6	6	471	2	1	1	3	15	1	0	0	260
4.7125	1	0	3	3	471	3	1	1	1	15	1	0	11	538
4.7145	1	0	4	4	471	5	1	1	1	15	1	0	26	1862
4.7295	1	0	5	5	473	0	1	1	1	15	1	0	6	318
4.7345	1	0	7	7	473	5	1	1	1	15	1	0	18	1006
4.7415	1	0	2	2	474	2	1	1	1	15	1	0	28	2037
